73,73,69,76,83,74,74,73,74,0.0
84,78,88,74,81,63,69,81,69,0.0
73,70,72,66,74,68,70,69,77,1.0
69,68,67,77,80,76,67,71,66,0.0
77,81,78,74,69,62,78,78,79,0.0
73,78,71,74,73,65,61,62,58,0.0
68,66,67,64,75,62,72,85,73,0.0
83,77,75,75,75,76,73,79,75,0.0
69,45,53,75,68,65,76,75,81,0.0
76,76,77,81,84,84,80,75,69,0.0
68,58,32,65,80,61,71,73,66,0.0
67,61,57,71,63,65,75,74,78,0.0
72,69,68,69,74,67,73,71,75,0.0
76,84,66,74,74,71,78,77,78,0.0
73,77,69,68,67,70,68,75,70,0.0
71,67,59,75,73,76,68,69,69,0.0
84,78,75,79,72,82,81,73,83,0.0
73,68,68,69,68,67,67,71,66,0.0
73,78,71,74,73,65,77,78,82,0.0
64,56,21,68,75,69,64,68,62,0.0
70,68,69,83,77,75,78,76,83,0.0
77,79,75,67,64,58,76,76,80,0.0
71,76,53,76,83,63,73,74,77,0.0
70,66,62,68,63,62,68,76,66,0.0
75,68,61,77,81,83,61,62,58,0.0
68,22,22,68,77,72,68,75,70,0.0
74,76,69,75,73,76,71,68,75,0.0
73,68,68,68,64,59,68,73,68,0.0
71,72,67,70,80,72,78,78,79,0.0
68,66,67,68,75,69,64,68,62,0.0
76,72,68,65,74,66,68,74,73,0.0
71,70,58,72,72,70,69,67,71,0.0
73,73,69,74,81,63,69,81,69,0.0
71,77,51,76,76,80,80,83,82,0.0
77,73,57,76,83,63,78,77,83,0.0
70,66,62,71,63,65,75,74,78,0.0
77,75,74,74,73,65,77,78,82,0.0
83,81,86,78,77,78,77,84,80,0.0
69,68,66,75,73,76,61,61,63,0.0
66,71,68,66,74,68,70,69,77,0.0
78,81,80,64,45,28,78,78,79,0.0
74,74,71,75,68,65,67,70,70,0.0
78,78,69,72,77,72,68,74,73,0.0
77,78,80,58,64,64,68,75,70,0.0
71,70,58,74,76,71,65,74,66,0.0
67,64,58,80,83,82,76,76,80,0.0
77,80,74,76,83,63,73,74,77,0.0
77,86,72,66,65,66,69,74,67,0.0
68,77,72,74,81,63,68,75,70,0.0
67,67,64,75,73,76,71,68,75,0.0
76,72,75,84,78,75,89,93,90,0.0
65,65,66,75,73,75,65,74,66,0.0
79,73,75,78,77,77,84,78,88,0.0
74,75,65,70,77,67,66,71,68,0.0
68,73,68,68,64,59,71,24,11,0.0
70,66,62,68,63,62,75,74,78,0.0
73,78,71,74,73,65,77,81,83,0.0
70,71,60,67,62,59,68,66,67,0.0
72,69,68,70,78,71,73,71,75,0.0
71,67,59,75,73,76,74,72,78,0.0
84,78,75,89,93,90,81,73,83,0.0
74,75,74,73,73,69,67,71,67,0.0
71,72,67,66,67,69,78,78,79,0.0
73,77,66,79,75,73,81,84,84,0.0
79,76,72,75,75,73,72,77,72,0.0
77,78,80,68,75,70,68,67,70,0.0
68,62,36,72,72,70,69,67,71,0.0
78,77,77,74,81,63,84,78,88,0.0
77,75,74,74,73,65,77,81,83,0.0
68,71,64,68,66,67,72,85,73,0.0
76,77,75,83,81,86,78,77,78,0.0
72,74,59,75,73,76,74,72,78,0.0
66,74,68,65,61,43,66,71,68,0.0
73,68,68,68,64,59,69,68,67,0.0
71,72,67,74,69,62,78,78,79,0.0
75,73,75,72,72,70,65,74,66,0.0
73,73,69,74,75,74,67,65,70,0.0
77,79,75,69,64,66,76,76,80,0.0
67,61,57,70,66,62,75,74,78,0.0
77,75,74,77,78,82,61,62,58,0.0
69,50,55,78,77,78,76,77,75,0.0
71,67,59,61,61,63,74,72,78,0.0
80,75,69,76,76,77,81,84,84,0.0
79,76,72,72,77,72,70,77,71,0.0
84,78,75,78,76,69,89,93,90,0.6
68,62,36,75,73,75,69,67,71,0.0
74,64,67,74,75,74,67,71,67,0.0
77,79,75,71,73,66,76,76,80,0.0
67,64,64,69,77,61,78,77,83,0.0
68,53,44,66,74,68,70,77,67,0.0
77,81,78,76,76,70,78,78,79,0.0
70,66,63,77,75,74,77,78,82,0.0
73,71,75,70,78,71,69,74,67,0.0
69,45,53,74,74,71,75,68,65,0.0
76,84,66,79,77,66,77,84,80,0.0
76,72,47,68,64,59,77,80,76,0.0
63,56,50,70,78,71,73,71,75,0.0
78,78,69,79,76,72,65,74,66,0.0
77,78,80,68,22,22,68,67,70,0.0
84,78,75,89,93,90,79,72,82,0.0
74,76,71,72,72,70,69,67,71,0.0
74,64,67,74,73,74,74,75,74,0.0
80,83,82,71,73,66,76,76,80,0.0
73,70,72,67,62,19,73,76,74,0.0
70,66,62,67,61,57,75,80,74,0.0
74,73,65,77,75,74,77,81,83,0.0
68,71,64,67,62,59,66,59,68,0.0
69,45,53,65,64,60,73,71,70,0.0
76,84,66,79,77,66,78,77,78,0.0
67,64,64,78,77,83,76,83,63,0.0
73,68,68,68,64,59,77,80,76,0.0
76,76,70,74,69,62,78,78,79,0.0
67,62,59,66,64,56,73,74,77,0.0
69,45,53,73,71,70,70,87,67,0.0
76,84,66,78,81,71,77,84,80,0.0
77,79,75,67,64,58,80,83,82,0.0
73,72,63,83,77,75,75,75,76,0.0
70,74,75,69,74,67,70,78,71,0.0
74,81,63,68,75,70,77,78,80,0.0
74,75,74,76,83,74,67,65,70,0.0
73,73,69,79,73,75,84,78,88,0.0
70,77,67,66,71,68,73,70,72,0.0
68,64,59,67,71,66,77,80,76,0.0
71,72,67,78,78,79,78,81,80,0.0
74,77,76,77,75,74,75,77,76,0.0
70,71,60,73,74,77,64,68,62,0.0
73,67,47,66,64,51,70,77,71,0.0
67,64,58,72,76,72,80,83,82,0.0
72,60,69,83,77,75,75,75,76,0.0
77,78,80,74,81,63,68,75,70,0.0
84,78,75,79,72,82,89,93,90,0.0
78,77,77,84,78,88,79,73,75,0.0
73,70,72,63,59,67,66,71,68,0.0
67,61,43,75,75,64,67,71,66,0.0
66,67,69,74,69,62,78,78,79,0.0
64,56,21,73,74,77,67,62,59,0.0
72,60,69,75,75,76,73,79,75,0.0
78,78,69,70,62,63,65,74,66,0.0
68,62,36,72,72,70,65,74,66,0.0
72,76,72,67,64,58,80,83,82,0.0
74,77,76,74,73,65,75,77,76,0.0
71,40,21,77,86,72,69,74,67,0.0
76,72,75,79,72,82,89,93,90,0.0
74,64,67,76,83,74,74,73,74,0.0
74,75,68,73,76,74,66,71,68,0.0
70,66,62,73,71,70,75,74,78,0.0
77,75,74,74,73,65,71,69,58,0.0
70,74,75,63,56,50,70,78,71,0.0
73,67,68,70,79,71,72,68,63,0.0
73,72,63,76,77,76,78,76,83,0.0
76,84,66,79,77,66,69,71,70,0.0
70,77,71,76,72,68,65,74,66,0.0
73,67,58,74,80,68,76,81,76,0.0
64,60,58,74,73,74,74,64,67,0.0
73,68,68,75,75,64,68,73,68,0.0
70,66,62,65,43,30,62,64,61,0.0
74,72,69,70,72,67,70,78,71,0.0
83,81,86,69,71,70,77,84,80,0.0
79,76,72,68,75,70,70,77,71,0.0
70,71,57,72,74,59,74,72,78,0.0
81,73,83,69,61,61,89,93,90,0.0
75,73,75,74,76,71,68,74,73,0.0
73,77,66,74,75,74,76,83,74,0.0
74,81,63,76,83,63,69,81,69,0.0
80,83,82,70,69,72,67,64,58,0.0
77,79,75,78,81,80,68,59,72,0.0
73,78,71,77,75,74,77,81,83,0.0
72,68,63,74,73,75,69,62,56,0.0
66,62,54,76,75,81,77,80,76,0.0
80,75,69,83,77,75,73,71,75,0.0
87,86,85,80,84,72,82,79,83,0.0
76,77,71,73,67,58,76,81,76,0.0
73,76,73,74,81,63,69,81,69,0.0
67,64,64,78,79,75,78,77,83,0.5
69,68,67,73,76,74,67,71,66,0.0
75,74,78,68,63,62,70,70,70,0.0
63,56,50,70,74,75,70,72,67,0.0
78,76,83,75,75,76,70,68,69,0.0
76,84,66,83,81,86,77,84,80,0.0
79,76,72,77,77,69,67,65,70,0.0
81,79,69,81,73,83,85,85,85,0.0
68,62,58,75,73,75,74,76,71,0.0
73,77,66,76,83,74,74,78,73,0.0
69,64,66,68,62,64,80,83,82,0.0
76,84,69,74,73,65,77,81,83,0.0
73,67,68,74,73,75,70,79,71,0.3333333333333333
69,45,53,77,80,76,70,87,67,0.0
80,75,69,83,77,75,76,76,77,0.0
85,85,85,84,78,75,89,93,90,0.0
75,75,64,73,68,68,68,73,68,0.0
73,71,70,68,72,68,70,70,70,0.0
70,72,64,63,56,50,76,73,82,0.0
78,76,83,70,68,69,65,67,62,0.0
79,77,66,83,81,86,77,84,80,0.0
77,77,69,79,76,72,67,65,70,0.0
70,71,57,69,68,66,71,68,75,0.0
72,73,64,75,73,75,69,67,71,0.0
65,76,47,80,83,82,70,69,72,0.0
74,73,65,74,77,76,77,81,83,0.0
69,62,56,54,67,49,74,73,75,0.0
74,74,71,73,73,69,77,80,76,0.0
73,76,53,76,76,70,81,84,84,0.0
87,86,85,71,77,69,78,80,81,0.0
81,79,69,85,85,85,89,93,90,0.0
76,83,63,69,81,69,78,77,77,0.0
67,64,64,78,77,83,78,79,75,0.3
74,77,69,73,76,74,67,71,66,0.0
70,66,62,68,72,68,68,76,66,0.0
70,72,67,77,86,72,76,73,82,0.0
73,67,68,77,81,78,69,62,56,0.0
70,68,69,78,76,83,75,75,76,0.0
79,76,72,76,72,68,67,65,70,0.0
75,77,69,74,80,68,76,81,76,0.0
74,76,69,70,71,57,74,72,78,0.0
73,77,66,76,83,74,74,78,75,0.0
66,69,61,68,62,64,70,69,72,0.0
77,79,75,66,59,68,68,66,67,0.0
73,78,71,74,73,65,74,77,76,0.0
66,60,52,77,80,76,73,73,69,0.0
83,77,75,76,76,70,81,84,84,4.333333333333333
85,85,85,78,76,69,89,93,90,0.0
73,73,69,76,83,63,74,73,74,0.0
71,60,39,73,74,77,78,77,83,0.0
73,68,68,74,77,69,73,76,74,0.0
62,64,61,68,72,68,70,70,70,0.0
74,73,65,77,75,74,74,77,76,0.0
77,86,72,76,73,82,70,72,67,0.0
73,67,68,74,73,75,69,62,56,0.0
73,72,63,75,75,76,78,76,83,0.0
79,76,72,70,77,71,76,72,68,0.0
75,77,69,73,67,58,76,81,76,0.0
70,71,57,75,73,76,74,72,78,0.0
74,64,67,74,78,73,76,83,74,0.0
70,80,72,71,86,78,68,59,72,0.0
69,45,53,77,80,76,76,75,81,0.0
76,76,70,83,77,75,81,84,84,0.0
81,79,69,78,76,69,89,93,90,0.0
69,71,66,75,73,75,68,74,73,0.0
73,76,73,76,83,63,74,73,74,0.0
66,69,61,69,64,66,80,83,82,0.0
71,86,78,78,81,80,68,59,72,0.0
75,68,65,76,75,81,77,80,76,0.0
79,75,73,80,75,69,81,84,84,0.0
74,75,65,82,79,83,71,77,69,0.0
84,78,75,85,85,85,89,93,90,0.0
68,62,58,72,73,64,69,67,71,0.0
78,77,77,73,76,73,69,81,69,0.0
77,79,75,80,83,82,71,73,66,0.0
75,56,45,78,77,83,73,74,77,0.0
74,77,69,75,75,64,72,74,71,0.0
75,77,69,71,68,70,76,81,76,0.0
79,76,72,75,84,70,76,72,68,0.0
72,68,63,74,73,75,70,79,71,0.0
70,74,75,70,78,71,70,72,67,0.0
73,78,71,74,73,65,77,75,74,0.0
70,68,39,70,66,62,68,72,68,0.0
80,83,82,76,76,77,70,69,72,0.0
73,73,69,76,83,63,69,81,69,0.0
74,64,67,74,78,75,73,75,70,0.0
75,73,75,68,74,73,74,76,71,0.0
85,85,85,89,93,90,78,76,69,0.75
64,60,55,74,72,78,68,69,69,0.0
80,75,69,83,77,75,81,84,84,0.0
74,74,71,77,80,76,76,75,81,0.0
70,80,72,66,59,68,68,66,67,0.0
75,75,64,74,77,69,72,74,71,0.0
67,64,64,73,74,77,78,79,75,0.0
79,76,72,76,72,68,75,84,70,0.0
87,86,85,71,77,69,78,79,81,0.0
72,60,69,78,76,83,75,75,76,0.0
73,67,68,70,79,71,67,75,68,0.0
77,78,82,77,75,74,74,73,65,0.0
72,69,61,70,66,62,68,72,68,0.0
66,69,61,70,69,72,76,76,77,0.0
73,76,73,76,83,63,69,81,69,0.0
79,79,77,73,79,73,76,83,74,0.0
75,73,75,68,74,73,69,67,71,0.0
81,79,69,89,93,90,85,85,85,4.0
76,80,58,71,68,75,74,72,78,0.0
83,77,75,80,75,69,81,84,84,0.0
68,77,54,77,86,72,73,79,75,0.0
78,81,80,70,80,72,72,74,73,0.0
72,74,71,73,68,68,68,73,68,0.0
73,79,69,78,77,83,78,79,75,0.25
70,77,71,75,84,70,76,72,68,0.0
83,77,73,71,77,69,78,79,81,0.0
76,77,76,75,75,76,78,76,83,0.0
74,72,61,67,75,68,70,79,71,0.0
72,69,61,70,70,70,73,71,70,0.0
67,64,58,76,76,77,80,83,82,0.0
78,77,77,69,81,69,76,83,63,0.0
75,79,75,76,83,74,73,79,73,0.0
68,62,58,69,71,66,74,76,71,0.0
81,73,83,89,93,90,78,76,69,0.0
64,60,55,71,68,75,74,72,78,0.0
70,87,67,77,80,76,76,75,81,0.0
70,72,67,70,78,71,76,73,82,0.0
74,69,62,72,74,73,70,80,72,0.0
75,75,64,68,73,68,72,74,71,0.0
74,68,61,78,77,83,78,79,75,0.0
73,67,58,74,80,68,71,68,70,0.0
76,86,48,78,79,81,71,77,69,0.0
80,75,69,81,84,84,76,76,70,0.0
78,76,83,75,75,76,76,77,76,0.0
73,67,68,66,70,64,70,79,71,0.0
77,75,74,74,73,65,74,72,76,0.0
77,79,75,78,81,80,72,74,73,0.0
67,64,58,68,62,64,80,83,82,0.0
78,77,77,76,83,63,69,81,69,0.0
73,77,66,79,79,77,73,79,73,0.0
81,79,69,89,93,90,78,76,69,0.5
76,84,66,83,81,86,76,77,75,0.0
69,45,53,76,75,81,77,80,76,0.0
70,72,67,73,79,75,70,78,71,0.0
68,63,62,70,66,62,70,70,70,0.0
74,77,69,68,73,68,72,74,71,0.0
67,64,64,78,77,83,73,74,77,0.0
76,77,71,68,62,67,76,81,76,0.0
87,86,85,78,79,81,80,82,83,0.0
80,75,69,83,77,75,76,76,70,0.0
75,80,47,75,75,76,76,77,76,0.0
73,67,68,67,75,68,70,79,71,0.0
76,84,69,77,75,74,74,72,76,0.0
68,62,64,80,83,82,65,61,65,0.0
73,77,66,76,83,74,73,79,73,0.0
68,62,58,74,76,71,75,73,75,0.0
74,76,69,75,73,76,68,69,69,0.0
79,76,72,77,65,59,67,65,70,0.0
76,79,60,83,81,86,76,77,75,0.0
70,74,75,76,73,82,70,78,71,0.0
72,69,61,64,56,28,70,70,70,0.0
67,61,57,68,63,62,75,74,78,0.0
74,73,65,77,81,83,77,75,74,0.0
70,72,67,76,73,82,70,78,71,0.0
73,72,63,70,68,69,78,76,83,0.0
80,80,55,68,64,59,83,81,86,0.0
80,84,72,82,79,83,71,77,69,0.0
75,75,73,68,75,70,67,65,70,0.0
73,76,74,73,68,68,67,71,66,0.0
74,77,69,72,74,71,68,73,68,0.0
67,64,64,73,74,77,78,77,83,0.0
74,80,68,69,68,69,76,81,76,0.0
87,86,85,80,82,83,78,79,81,0.0
80,75,69,76,76,70,81,84,84,0.0
74,74,71,76,75,81,77,80,76,0.0
77,81,78,67,75,68,73,67,68,0.0
74,73,65,74,72,76,74,77,76,0.0
70,80,72,68,66,67,68,59,72,0.0
67,64,58,76,76,77,65,61,65,0.0
73,77,66,73,79,73,76,83,74,0.0
82,81,42,69,71,66,68,74,73,0.0
68,62,67,74,80,68,69,68,69,0.0
69,50,55,77,84,80,83,81,86,0.0
73,72,63,76,77,76,75,75,76,1.6666666666666667
67,63,58,64,59,59,70,78,71,0.0
70,68,39,64,56,28,70,70,70,0.0
71,82,67,68,73,68,72,74,71,0.0
74,73,63,78,77,83,73,74,77,0.0
74,81,63,69,81,69,74,73,74,0.0
84,78,75,81,73,83,85,85,85,0.0
73,71,75,81,84,84,79,75,73,0.0
73,67,68,70,79,71,74,73,75,0.0
74,73,65,77,75,74,74,72,76,0.0
77,79,75,74,69,62,68,59,72,0.0
67,64,58,68,62,64,76,76,77,0.0
75,79,75,73,79,73,73,77,66,0.0
72,72,70,69,67,71,68,74,73,0.0
75,77,69,71,68,70,69,68,69,0.0
79,84,80,76,77,75,77,84,80,0.0
74,72,69,70,78,71,76,73,82,0.0
70,77,65,72,69,61,70,70,70,0.0
69,68,67,73,68,68,73,76,74,0.0
77,75,74,78,79,75,78,77,83,1.3333333333333333
79,73,75,74,73,74,78,77,77,0.0
72,72,70,68,74,73,74,76,71,1.0
78,76,69,85,85,85,84,78,75,3.3333333333333335
78,79,81,87,86,85,80,82,83,0.0
74,73,65,77,81,83,74,77,76,0.0
68,59,72,68,66,67,78,81,80,0.0
76,80,58,75,73,76,74,72,78,0.0
68,62,67,73,67,58,74,80,68,0.0
79,76,72,68,75,72,75,84,70,0.0
79,84,80,83,81,86,77,84,80,0.0
76,77,76,72,60,69,78,76,83,0.0
72,68,63,70,79,71,74,73,75,0.0
77,86,72,70,78,71,76,73,82,0.0
72,69,61,70,70,70,68,76,66,0.0
73,68,68,68,73,68,72,74,71,0.0
76,77,58,78,77,77,74,73,74,0.0
84,78,75,85,85,85,78,76,69,1.8
87,86,85,71,77,69,80,82,83,0.0
83,77,75,79,75,73,81,84,84,3.3684210526315788
74,74,71,70,87,67,76,75,81,0.0
77,79,75,78,81,80,70,80,72,0.0
65,61,43,73,68,68,72,74,71,0.0
72,75,65,76,83,74,73,79,73,0.0
76,77,71,74,80,68,69,68,69,0.0
79,76,72,70,62,63,75,84,70,0.0
77,81,78,70,79,71,74,73,75,0.0
74,73,65,77,78,82,77,81,83,0.0
70,68,39,72,69,61,70,70,70,0.0
68,67,59,78,79,75,78,77,83,0.0
69,71,66,72,72,70,68,74,73,0.0
80,84,72,80,82,83,78,79,81,0.5
66,62,54,76,75,81,70,87,67,0.0
66,67,69,78,81,80,71,86,78,0.0
68,77,54,63,56,50,70,78,71,0.0
68,62,58,69,71,66,68,74,73,0.0
74,73,74,65,66,65,74,78,73,0.0
73,76,73,68,62,67,78,77,77,0.0
69,64,66,67,64,58,80,83,82,0.0
73,71,70,67,61,57,75,74,78,0.0
77,75,74,77,78,82,77,81,83,0.0
70,68,69,72,60,69,78,76,83,0.0
76,84,66,79,84,80,77,84,80,0.0
80,84,72,83,77,73,82,79,83,0.0
79,76,72,70,77,71,67,65,70,0.0
67,68,59,67,71,66,68,73,68,0.0
72,84,66,69,73,63,71,86,78,0.0
70,74,75,74,72,69,70,78,71,0.0
69,45,53,73,73,69,77,80,76,0.0
80,80,55,76,77,75,77,84,80,0.0
64,60,55,75,73,76,74,72,78,0.0
73,77,66,74,64,67,74,78,73,0.0
67,64,58,68,62,64,70,69,72,0.0
68,63,62,70,66,62,62,64,61,0.0
74,77,76,74,73,65,77,75,74,0.0
77,81,78,74,73,75,70,79,71,0.0
74,76,69,71,77,69,82,79,83,0.0
68,75,70,71,67,40,67,65,70,0.0
75,75,64,73,68,68,69,68,67,0.0
74,72,69,70,74,75,70,78,71,0.0
66,62,54,75,68,65,77,80,76,0.0
76,77,75,79,84,80,77,84,80,0.0
70,71,57,74,83,68,74,72,78,0.0
81,79,69,81,73,83,89,93,90,0.0
74,64,67,73,77,66,74,78,73,0.0
70,75,47,76,83,63,74,73,74,0.0
67,64,58,68,64,55,80,83,82,0.0
77,75,74,74,77,76,77,81,83,0.0
75,75,76,78,76,83,73,72,63,0.0
83,77,73,80,84,72,82,79,83,0.0
76,77,71,74,80,68,76,81,76,0.0
71,82,67,73,76,74,69,68,67,0.0
72,73,64,72,72,70,68,74,73,2.0
77,79,75,71,70,70,69,81,69,5.0
77,86,72,74,72,69,68,59,72,0.0
75,80,47,76,77,76,72,60,69,3.0
79,84,80,83,81,86,70,77,67,7.0
74,76,69,80,82,83,80,84,72,6.0
76,72,68,70,77,71,67,65,70,4.0
75,77,69,73,67,58,69,68,72,1.0
74,76,69,74,72,78,75,73,76,0.5
73,69,74,71,71,72,69,71,72,1.4
75,76,63,70,68,69,76,77,76,5.0
71,74,70,73,73,69,73,74,77,1.0
66,64,62,72,72,65,66,68,68,1.0
78,79,81,75,74,76,80,84,72,0.0
75,72,71,69,68,69,74,62,47,1.0
74,76,64,74,76,69,71,68,75,1.0
79,84,80,83,81,86,76,79,73,3.0
79,77,66,83,81,86,79,84,80,3.5
71,70,70,69,61,61,75,73,75,4.0
74,75,74,70,69,73,73,72,77,1.6666666666666667
77,86,72,72,69,68,68,59,72,1.0
75,76,70,77,81,78,68,75,70,4.0
81,79,69,73,76,74,84,78,75,1.0
68,74,73,72,72,70,69,67,72,3.125
75,79,75,79,79,77,70,76,70,3.0
78,77,77,74,74,71,66,69,61,2.0
71,82,67,78,77,83,72,78,71,3.3333333333333335
78,81,80,72,71,75,72,67,68,1.0
73,66,66,67,65,67,76,77,76,1.0
75,74,70,76,76,77,69,72,73,4.0
80,84,72,78,79,81,78,80,81,1.5
70,78,71,75,77,78,76,72,68,1.5
76,77,71,73,67,58,73,76,73,3.5
74,76,64,75,73,76,75,83,81,3.5714285714285716
77,79,75,75,73,75,70,70,70,2.0
70,69,73,68,63,66,73,72,77,3.0
70,74,75,70,72,67,68,59,72,1.0
67,55,50,71,71,72,68,72,68,4.0
76,79,73,83,81,86,69,73,69,1.0
68,74,73,77,78,80,74,76,71,4.0
70,76,70,79,79,77,75,79,75,0.0
76,77,58,78,77,77,73,69,76,1.0
73,71,59,78,77,83,72,78,71,3.0
77,79,75,74,69,62,71,74,71,2.0
77,81,78,75,76,70,74,73,75,2.0
76,75,58,75,75,76,70,68,69,0.0
69,68,63,66,68,68,67,59,51,2.0
78,79,81,80,82,83,80,84,72,11.0
70,77,71,76,72,68,70,78,71,3.0
74,62,47,69,68,69,73,76,73,3.0
75,83,81,74,72,78,71,68,75,1.0
74,73,65,72,67,68,77,81,83,2.0
68,66,67,73,72,77,68,63,66,4.0
73,75,69,68,59,72,74,72,69,0.0
67,35,22,65,60,59,69,71,72,3.0
76,69,45,74,71,64,81,84,84,3.0
75,73,73,73,79,73,79,79,77,3.0
76,83,63,73,69,76,79,73,75,3.0
77,79,75,71,70,70,75,73,75,1.5
73,67,68,77,81,78,74,73,75,2.25
75,74,70,73,74,77,76,76,77,5.0
72,72,65,66,64,62,67,70,68,2.0
80,84,72,80,82,83,78,80,81,3.6666666666666665
76,72,68,70,77,71,70,78,71,2.0
76,77,71,71,68,70,69,68,69,2.0
71,68,75,72,67,63,74,72,78,2.0
78,81,80,74,73,65,72,67,68,6.0
71,65,67,73,72,77,68,63,66,5.0
70,74,75,72,69,68,64,59,59,0.0
71,45,63,68,72,68,69,71,72,1.6666666666666667
74,65,33,83,77,75,81,84,84,5.0
79,79,77,72,67,74,70,76,70,6.0
73,76,73,79,73,75,73,69,76,1.6666666666666667
67,64,64,72,78,71,78,77,83,3.0
77,79,75,74,69,62,70,70,70,3.0
73,67,68,74,72,61,77,81,78,2.0
72,60,69,75,75,76,76,77,76,3.0
75,74,70,76,76,77,73,74,77,5.166666666666667
79,84,80,69,71,70,83,81,86,4.0
75,75,73,76,72,68,75,77,78,1.6
76,77,71,75,72,71,73,76,73,0.6666666666666666
75,70,65,78,80,81,80,84,72,3.0
73,69,29,72,67,68,77,81,83,4.0
79,72,65,70,69,73,73,72,77,1.0
69,70,70,69,71,72,68,72,68,2.0
79,75,73,76,69,45,81,84,84,1.0
66,78,46,72,72,65,67,70,68,8.0
73,79,73,79,79,77,70,71,57,2.5
78,77,77,73,69,76,79,73,75,2.0
78,79,75,78,77,83,77,80,74,3.0
74,73,65,77,81,83,72,71,75,0.0
74,75,74,71,65,67,73,72,77,0.0
66,62,54,76,76,77,77,80,76,4.0
76,76,70,81,84,84,76,83,74,5.0
69,68,63,72,70,73,67,70,68,3.0
75,73,73,75,79,75,73,79,73,2.0
74,74,71,74,73,74,79,73,75,4.0
77,79,75,74,69,62,71,70,70,0.0
74,72,69,77,86,72,68,59,72,2.0
73,67,68,74,73,75,77,81,78,2.6666666666666665
67,65,67,75,75,76,70,68,69,5.0
74,74,71,83,81,86,79,84,80,1.0
74,76,69,78,80,81,80,84,72,3.0
76,72,68,70,78,71,75,77,78,1.6666666666666667
68,77,70,75,72,71,73,76,73,2.0
75,73,76,74,76,69,75,83,81,4.0
77,78,82,74,73,65,72,67,68,2.0
74,75,74,71,65,67,71,73,66,3.0
73,69,74,69,71,72,69,53,51,5.0
75,74,70,68,59,72,73,74,77,4.5
69,68,63,72,70,73,72,72,65,0.0
81,79,69,89,93,90,84,78,75,1.75
70,71,57,73,79,73,75,73,73,2.0
74,68,61,68,60,49,78,77,83,3.0
70,74,75,77,86,72,64,59,59,3.0
74,73,75,73,67,68,77,81,78,5.0
68,57,52,64,69,63,75,75,76,2.0
74,76,64,74,76,69,75,83,81,4.0
68,74,73,74,76,71,69,67,72,0.5
66,69,61,75,73,73,73,79,73,4.0
74,81,63,74,73,74,73,69,76,2.0
67,64,69,72,67,68,77,78,82,3.0
74,75,74,70,69,73,71,73,66,2.0
69,71,72,71,45,63,73,69,74,5.0
83,77,75,76,83,74,81,84,84,2.6666666666666665
75,70,65,80,82,83,80,84,72,1.3333333333333333
76,77,71,73,67,58,68,77,70,2.6666666666666665
78,76,69,89,93,90,85,85,85,1.75
71,82,67,72,78,71,78,77,83,2.5
77,79,75,71,74,71,76,76,80,3.5
79,72,65,70,69,73,71,73,66,2.0
77,86,72,70,74,75,73,72,77,3.0
79,77,66,79,84,80,69,73,69,3.0
77,77,69,70,78,71,75,77,78,4.0
68,74,73,72,72,70,74,76,71,2.0
71,42,24,75,73,73,73,79,73,2.0
78,77,77,74,81,63,73,69,76,2.0
77,78,82,78,81,80,67,64,69,3.0
73,69,74,68,72,68,71,71,72,4.0
73,66,66,76,77,76,75,75,76,2.0
75,74,70,74,72,68,73,74,77,5.0
67,59,51,66,68,68,67,70,68,1.0
83,77,73,79,69,72,78,80,81,3.0
74,80,68,73,76,73,73,67,58,1.0
77,80,74,71,82,67,72,78,71,2.0
77,79,75,75,73,75,76,76,80,1.0
74,75,74,70,69,73,72,71,75,3.0
70,80,47,71,74,70,73,72,77,1.0
74,72,61,75,76,70,77,81,78,2.0
79,77,66,79,84,80,83,81,86,2.3333333333333335
74,76,69,72,67,63,75,83,81,1.0
73,69,76,78,77,77,79,73,75,3.0
78,81,80,77,78,82,67,64,69,2.6666666666666665
69,70,70,71,71,72,68,72,68,2.0
73,66,66,76,77,76,64,69,63,1.0
83,77,75,76,76,70,79,82,82,2.5
66,60,52,69,68,63,66,68,68,5.0
83,77,73,80,84,72,78,80,81,3.6
71,60,39,78,77,83,78,79,75,1.0
77,79,75,68,64,59,76,76,80,3.0
74,75,74,74,72,69,71,73,66,0.0
73,75,69,64,59,59,73,72,77,2.0
74,83,68,75,76,70,77,81,78,0.0
73,76,74,89,93,90,78,76,69,9.0
72,72,70,69,67,72,77,78,80,1.0
73,75,70,79,79,77,73,79,73,3.142857142857143
74,73,74,79,73,75,78,77,77,1.0
71,82,67,78,79,75,72,78,71,2.0
71,71,72,69,71,72,71,45,63,2.0
78,72,71,75,75,76,76,77,76,2.5
76,76,70,81,84,84,79,75,73,3.0
72,72,65,69,68,63,66,68,68,3.0
75,70,65,67,67,68,78,80,81,4.0
73,67,47,75,77,78,70,78,71,1.5
75,72,71,75,55,38,68,77,70,4.0
74,76,64,75,73,76,68,69,69,4.0
71,70,70,77,79,75,70,70,70,1.0
68,59,72,64,59,59,69,76,68,1.0
75,76,70,74,73,75,68,75,70,2.0
73,66,66,72,60,69,75,75,76,2.0
69,50,55,83,81,86,70,77,67,3.0
70,78,71,76,72,68,75,77,78,1.5
75,77,69,74,80,68,73,76,73,3.0
74,76,69,72,67,63,71,68,75,3.0
77,78,80,68,74,73,72,72,70,4.0
73,76,73,74,74,71,74,73,74,3.5
71,70,70,71,74,71,68,64,59,4.0
